"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/837262884933bc80643bbc5c7d1bd398~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=a19e521c&x-expires=1764057600&x-signature=Y5W6ZnAzEvs8W%2BOHISvvd5IWMuA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","davidalfasunarna","Cape banget ngereview website 1.2 triliun 😭 #coretax #pajak #website #programmer #technology #teknologi #coding ","82300","7232","1700000","2299","8395","97","original sound - David Alfa Sunarna","David Alfa Sunarna","true","2025-01-28T07:10:24.000Z","https://www.tiktok.com/@davidalfasunarna/video/7464860236461919493"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/de4f225df93e5516b88a80b9746e3cba~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1d8942ec&x-expires=1764057600&x-signature=OQSbj36Xm%2FkxPdqUPl4Mx2cFf1Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","sonstory90","ASN, TNI, POLRI WAJIB TAHU! Coretax DJP Berlaku 2025!
Perhatian! Berdasarkan Surat Edaran MENPAN RB Nomor 7 Tahun 2025, mulai Tahun Pajak 2025, seluruh Aparatur Sipil Negara, Tentara Nasional Indonesia, dan Kepolisian Republik Indonesia wajib melakukan Pendaftaran dan Aktivasi Akun Wajib Pajak di Sistem Inti Administrasi Perpajakan (Coretax DJP).
Tujuannya? Untuk meningkatkan efisiensi dan transparansi administrasi perpajakan. Jangan lupa juga buat Kode Otorisasi/Sertifikat Elektronik (KO/SE) agar pelaporan SPT Tahunan PPh 2025 lancar!.
Yuk, tonton panduannya di video ini! Aktivasi bisa dimulai di laman http://coretaxdjp.pajak.go.id.
Link File : https://drive.google.com/drive/folders/1OzI0VBCUEXXhoP_TKpBpD7wm7ysGutEx?usp=sharing
#CoretaxDJP, #ASNWajibPajak, #ReformasiPerpajakan, #KodeOtorisasi, #SPT2025","216","197","12100","18","136","329","original sound - `Son~Story 90®","`Son~Story 90®","true","2025-11-22T23:00:00.000Z","https://www.tiktok.com/@sonstory90/video/7575567295020272903"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5c4b4c39f8bc88146a2f62462c990551~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6c7720a7&x-expires=1764057600&x-signature=jNYXd8mA%2BQ%2Badw66semvt87FJ3s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","jion_ops.official","Jika FT ini lewat beranda kalian, kabari yach? 👌✌
#coretax 
#djp 
#pajak 
#kemenkeu 
#purbayayudhisadewa ","13","13","469","0","8","429","Janji Heroes Tonight","由aghif2730上传","false","2025-11-22T09:12:48.000Z","https://www.tiktok.com/@jion_ops.official/video/7575475179699080455"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f8e31ae94c7ede15da8ff1be4017b751~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cae79209&x-expires=1764057600&x-signature=stvQ%2Bm%2FCEPNPTSvIn9F4kuVihxg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","disini.infotax","Wajah baru coretan

#coretax #coretax2025 #coretaxdjp #coretaxadministrationsystem #budakcorporate ","70","17","5895","14","45","10","原创音乐","Dancer","true","2025-10-20T03:35:33.000Z","https://www.tiktok.com/@disini.infotax/video/7563142459404913927"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cde3be7996fee99cb66cd56e55355e91~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5000cd12&x-expires=1764057600&x-signature=sk2MyCC1nvtCxIUpmFnKwPNC2HY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","khairunnisamilaa","Capek capek nginput + ngitung manual di coretax eh tau nya semua faktur yg sudah approved hilang begitu saja😭😭😭

#coretax #pajak #coretaxsystem #coretax2025 #coretaxdjp ","660","31","35600","91","37","22","blue","yung kai","false","2025-01-20T01:47:58.000Z","https://www.tiktok.com/@khairunnisamilaa/video/7461808475216104710"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ccebb82502a3979ce1df42c0506dc3e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a6c427c3&x-expires=1764057600&x-signature=nkisSiszni%2BIHvySuKBsXze%2F2AU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","cipaaaaaira","HELP ME 😭😂 #coretax #coretaxsystem #infocoretax #coretax2025 ","16","2","2341","31","5","13","original sound - princess suzie pinky","ungkusuzieadrianaofficia","true","2025-01-15T03:25:19.000Z","https://www.tiktok.com/@cipaaaaaira/video/7459978136529194246"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3abf2deeaca97259e5cee1828a2540cb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4d86ad26&x-expires=1764057600&x-signature=we6lY9fqk6SOvnpgj70N5sBY4ao%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","innawa_","Jangan tanya keadaan kami, yg penting valid aja bersyukur 😂 #coretaxdjp #coretaxsystem #coretax2025 #coretaxcore @ʚɞ @Mama Rian&Naora @baswara @Jovaka ","2119","232","58900","172","148","45","som original","Mari_words","true","2025-01-16T06:49:45.000Z","https://www.tiktok.com/@innawa_/video/7460401884273151238"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/52c49e55e077e974afe90b211cbf2a9f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=73940862&x-expires=1764057600&x-signature=r1VlSJAqdu1wzAPWPbVYLnvgvmo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","mauuuu.2","gatau gamau gangertii😭
#coretax #djp #pajak  #coretaxsystem ","42","16","10500","53","10","19","CHEI SUDAHLAH","ANGGA DERMAWAN","false","2025-01-07T10:42:51.000Z","https://www.tiktok.com/@mauuuu.2/video/7457122202626886918"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c577a6fc49d4879ee0410ba4c252a091~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=03f2e781&x-expires=1764057600&x-signature=4qtBrZrTgnr42aag6%2FVNQg%2BRoJ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","bukanidamankamu20","wkwk kita yg org pajak udah deg2an bgt perkara faktur pajak😩 #coretax #coretaxsystem #fyp ","32300","6066","683400","784","2400","32","QKThr","Aphex Twin","false","2025-01-16T04:12:30.000Z","https://www.tiktok.com/@bukanidamankamu20/video/7460361380386884869"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/de4f225df93e5516b88a80b9746e3cba~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=1d8942ec&x-expires=1764057600&x-signature=OQSbj36Xm%2FkxPdqUPl4Mx2cFf1Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","sonstory90","NIK Jadi NPWP? Daftar WP Orang Pribadi di CORETAX Semudah Ini!
Reformasi perpajakan oleh DJP hadir dengan CORETAX! Proses pendaftaran Wajib Pajak Orang Pribadi kini jadi lebih cepat dan mudah. Khusus untuk WNI, NIK Anda akan digunakan sebagai NPWP, memudahkan integrasi data secara luas. Layanan pendaftaran kini bersifat omnichannel, bisa dilakukan kapan saja dan di mana saja melalui berbagai kanal, termasuk Portal Wajib Pajak. Setelah berhasil mendaftar, Anda akan menerima starter pack yang berisi informasi mengenai hak dan kewajiban perpajakan Anda melalui email. Yuk, manfaatkan kemudahan layanan mandiri di Coretax! Link File : https://drive.google.com/drive/folders/1OzI0VBCUEXXhoP_TKpBpD7wm7ysGutEx?usp=sharing
#Coretax, #NIKjadiNPWP, #DJP, #ReformasiPajak, #LayananPajakMudah","35","47","1702","9","23","297","original sound - `Son~Story 90®","`Son~Story 90®","true","2025-11-23T00:00:00.000Z","https://www.tiktok.com/@sonstory90/video/7575568303301725448"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5874b4e0d0e086514b0eca831f40d483~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=83d5fb3e&x-expires=1764057600&x-signature=6OaHqImTw4bfUeE6IjfuYd6PzrM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","inspirasioke8","Coretax oh coretax
.
#coretax #coretaxbikinpusing #accounting #tax #pajak #coretaxsystem ","15900","7665","450300","988","2826","70","original sound - inspirasioke","inspirasioke","true","2025-01-22T11:50:26.000Z","https://www.tiktok.com/@inspirasioke8/video/7462705902945111302"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b69076c7c01829201cd72f9f74cef549~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=95a085da&x-expires=1764057600&x-signature=rX880ZoHcvr4BCVINLvSY51I90Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","yogipedia","npwp online 2025 menggunakan coretax
#npwp #npwponline #coretax ","5140","992","323200","900","3857","48","Relaxed (Sped Up)","MC Mablo Dos Paredões","false","2025-01-18T02:03:02.000Z","https://www.tiktok.com/@yogipedia/video/7461070188490935557"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c248fd3a6d834ade1bffc9d56aaec0d0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b7af7e6&x-expires=1764057600&x-signature=neKsNRdYt%2Bxevf8zYZCA26%2F2Xfo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","yellowpink211","yokk berantam aja kita gimana,gak kelar2 dr kmrn,mana PMK berubah2 mulu🙄😭😭 #coretax #corestress #coretaxsystem #coretax2025 #coretaxdjp ","848","173","54700","166","135","14","suara asli - not me.","7Years.","true","2025-02-19T07:08:05.000Z","https://www.tiktok.com/@yellowpink211/video/7473023520478399749"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/927e40449957f888a8c17b7f683911e8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=c57fa947&x-expires=1764057600&x-signature=MTIyihvZIsCxxWVZ7A49JQJ5tVM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tipspajak","Format SPT Tahunan Badan mulai Tahun Pajak 2025 di Coretax. #tipspajak #coretax #spt","34","7","690","1","14","112","suara asli - Tips Pajak Media","Tips Pajak Media","true","2025-11-23T00:35:57.000Z","https://www.tiktok.com/@tipspajak/video/7575712791995108624"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5874b4e0d0e086514b0eca831f40d483~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=83d5fb3e&x-expires=1764057600&x-signature=6OaHqImTw4bfUeE6IjfuYd6PzrM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","inspirasioke8","Coretex menguji kesabaran
.
.
#coretax #pajak #tax #coretaxsystem #coretaxbikinpusing #pusing #djp #dirjenpajak #coretax2025 ","5458","3084","222000","412","1030","61","original sound - inspirasioke","inspirasioke","true","2025-01-23T14:08:00.000Z","https://www.tiktok.com/@inspirasioke8/video/7463112447130356997"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/876e43f206073c97c6790090c1f6d5e0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f13a6b8b&x-expires=1764057600&x-signature=TCwnolJio7gl22Wb9aq9fElBEms%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","gabutimeeee","Semenjak hadirnya Coretax, Divisi pajak tidak bercerita tapi prengat prengut dikantor 👹😡🤬😤
#coretax #coretaxcore #coretaxsystem  #finance #pajak ","6658","2028","270400","499","834","14","suara asli - Bewww ᥫ᭡","Bewww ᥫ᭡","true","2025-01-18T02:55:50.000Z","https://www.tiktok.com/@gabutimeeee/video/7461083782624464134"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2ef473ffdffa494ca0695504da4a07e8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=99e0472a&x-expires=1764057600&x-signature=mrfxPcKC6wjAnAaphpRETBR%2Baz4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tri3agustina","Semoga kita selalu diberikan kesabaran yaa #coretax #coretaxdjp #emosi #2025 #tax #pajak #finance ","1514","485","47700","193","265","16","Bernadya Untungnya Hidup Harus Tetap Berjalan","DJCantik","true","2025-02-06T04:54:46.000Z","https://www.tiktok.com/@tri3agustina/video/7468165054811163912"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/54a55c60b7f40925f3c5155c04de3584~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a6f091c9&x-expires=1764057600&x-signature=2y5vcZ637Ohk9%2F87vyT2Un1hBBA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","martin.aprildo","Triliunan tapi nge-lag?!
Coretax dikritik karena lemot dan sempat dibobol!
Katanya canggih
#Coretax #kemenkeu #prabowo #Purbaya #DigitalisasiPajak","31","3","2506","1","6","73","Stories 2","Danilo Stankovic","false","2025-10-27T11:29:55.000Z","https://www.tiktok.com/@martin.aprildo/video/7565862299093798151"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a5f82c9ea6a8721e90ea466163493af~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=de8bffc8&x-expires=1764057600&x-signature=jMbUztOM4d9dmBvOqwt1jsTc%2B9o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ainanighzl","cuuk🥲#coretax #coretaxsystem #coretax2025","466","136","30900","264","30","5","suara asli - scrolltrusssss","scrolltrusssss","true","2025-01-24T08:42:12.000Z","https://www.tiktok.com/@ainanighzl/video/7463399555514617093"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/08672737c014f9a4d026693bfa6a11ea~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7636426a&x-expires=1764057600&x-signature=A73mJIFoOYCNp1JrdWXlVpQXxXM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","attaxindonesia","Coretax mulai diberlakukan pada 1 januari 2025.
Diharapkan coretax akan mempermudah pengelolaan administrasi perpajakan anda.
Tentunya untuk bisa menggunakan coretax anda harus login ke coretax.
Berikut tutorial cara login ke coretax.
Simak videonya sobat attax.
#konsultanpajak #taxconsultant#pembicarapajak #taxspeaker#infopajak#pajak#taxexpert #taxplanning#attaxindonesia #coretaxsystem #Coretax ","2738","2181","231200","243","2233","51","suara asli - Attax Indonesia","Attax Indonesia","true","2025-01-08T09:54:42.000Z","https://www.tiktok.com/@attaxindonesia/video/7457480882476141829"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4c1d0b8dbfc428aaa116e9292736fad2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7bb66899&x-expires=1764057600&x-signature=qqYXWTKVKam4mB5MYJYTkl53c2w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","tmconsultant.id","Bayar pajak sekarang bisa lebih mudah pakai Coretax nih Taxmates! 🙌🏻

#coretax #konsultanpajak #tmconsultant ","19","6","3253","1","6","63","original sound - TM Consultant","TM Consultant","true","2025-02-02T05:52:08.000Z","https://www.tiktok.com/@tmconsultant.id/video/7466695498792029446"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ed572f485855a9143b7efccd65b173b5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=48d98655&x-expires=1764057600&x-signature=iot4lxoZLPXio1LaSsvguCrQhLc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","nurmaryana_","kondisi coretax hari ini 😫 login pun tak mau 🙃 #coretax #worklife #fyppppppppppppppppppppppp ","83","8","4968","51","10","11","Hari Yang Mantap","Gusti Irwan Wibowo","false","2025-10-21T12:20:23.000Z","https://www.tiktok.com/@nurmaryana_/video/7563648794621988104"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cde3be7996fee99cb66cd56e55355e91~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5000cd12&x-expires=1764057600&x-signature=sk2MyCC1nvtCxIUpmFnKwPNC2HY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","khairunnisamilaa","🗣️ : “enak ya kerja nya duduk doang”

Kerja nya duduk yg capek otak 😵‍💫 

Kalo plg kerja capek nya sama aja kok kek org kerja lapangan🤣

#coretaxeror #jelajahgajian #fyp #fyppppppppppppppppppppppp #coretax #coretaxsystem #fakturpajak #coretax2025 #tax #finance #accounting ","385","57","23100","36","69","13","suara asli - SAMAR!!!","SAMAR!!!","true","2025-02-03T02:29:32.000Z","https://www.tiktok.com/@khairunnisamilaa/video/7467014370703297797"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3dd86c532afe5d874b23383c7ca39b24~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dbe2ae8d&x-expires=1764057600&x-signature=llPsEGNm3YSqNbe4u25UmTmuptA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","esindo.mt.official","setiap hari ditanyain atasan soal coretax, bikin akunnya aja seabad pakk.. #pajak #coretax #fakesituation⚠️ #esindomt ","59","10","24300","20","10","12","original sound - anette","anette Dangerfield","true","2025-01-16T07:12:51.000Z","https://www.tiktok.com/@esindo.mt.official/video/7460407862859238664"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f9badc54143f2649c8e976703386bceb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=631074a4&x-expires=1764057600&x-signature=ewSw2sUEEI0JWsRkf8NChN8SNHo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","successpipel98","Sumpah ini gongnya ga maaen maeen, jeg menyala wi , coretax nih bos tamplig dong 

#coretax #pajak #2025 ","477","134","26300","20","126","27","suara asli - 𝙔𝙪𝙧𝙖𝙖𝙒𝙖𝙣𝙜𝙮𝙮'ft 𝙂𝘾","𝙔𝙪𝙧𝙖𝙖𝙒𝙖𝙣𝙜𝙮𝙮'ft 𝙂𝘾","false","2025-01-06T06:19:29.000Z","https://www.tiktok.com/@successpipel98/video/7456683233619594502"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/5bf295e5fbf60b2938f2b424b894336c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7ccde11e&x-expires=1764057600&x-signature=8acOAe%2BeIJPYad6dzd3JUdTqw70%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","mytaxindonesia","Hai Teman My Tax ☺️ 
Kalian udah fasih mengenai sistem Coretax belum? Nah Kali ini aku mau bahas fitur PIC, IMPERSONATE, Dan ROLE AKSES nih, di simak yaa, biar pada paham🤗
#pajak #konsultanpajak #coretax #mytaxindonesia #fyp #fyp #coretax2025 #laporspt ","21","4","1214","0","15","157","original sound - MY TAX Indonesia Official","MY TAX Indonesia Official","true","2025-03-21T13:57:52.000Z","https://www.tiktok.com/@mytaxindonesia/video/7484261694961863944"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/192286d7438a82fca28b81065760c0a4~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=bb258582&x-expires=1764057600&x-signature=hGCRgRSEYwQGzcB4Oo2ftEyW7O4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rusdi.amawang","Cara Aktivasi & Login Pertama Kali ke CoreTax Pajak Pribadi Tahun 2025 Laporan SPT Tahun 2026
#SPT #SPTTahunan #ASN #pnsmuda #PNS
#PPPK","464","279","41000","53","337","570","suara asli - rusdi amawang","rusdi amawang","true","2025-09-29T00:08:09.000Z","https://www.tiktok.com/@rusdi.amawang/video/7555296169543486741"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f07589ddedc105442e2cb510c6d16eb6~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=d96866b5&x-expires=1764057600&x-signature=715VYNp2%2B5ejfmNlFoZQuMONRnQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","stellakarunia","pelajarin buku manual Coretax dulu, happy weekend 😂🤣💪🏼 
.
#coretax #coretaxcore #coretaxsystem #coretax2025 #belajarpajak #pajakindonesia #coretaxdjp #pajak #djp #tax ","225","19","8524","11","104","15","original sound","Liza Zaitseva","true","2025-01-19T09:57:48.000Z","https://www.tiktok.com/@stellakarunia/video/7461563632631991559"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0e85a9f40149eb2bcf32fbe76f612b28~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=cd54e5be&x-expires=1764057600&x-signature=Dd%2Fu9ciY1Vm6jLHVu47nbs51pOE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","empu_yazid","muter muter Coretax 
##fyp #fypage #fy #fyppppppppppppppppppppppp #ingintrend #viral #viralvideo #npwpindonesia #npwp #djp #coretax #coretaxsystem #coretax2025 #coretaxdjp #djp #wpbadan ","204","36","9836","45","21","25","Meledak","DJ Bombompret","false","2025-02-14T07:46:08.000Z","https://www.tiktok.com/@empu_yazid/video/7471177893557636357"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3250dc8d2b6fd641cad8f38e2dfb3890~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e8b45706&x-expires=1764057600&x-signature=w4ZvedeRltsCojEGckUfONnI%2Fpw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","berrycake0.0","Udah nginput manual buanyak item tbtb eror dan harus input dari nol. Coretax membuatku habis kesabaran, akhir akhir ini pun erorr terooss, lemoott.
#coretax ","1761","253","37700","214","212","11","suara asli - Meysa runjan","Meysa runjan","true","2025-09-24T12:38:50.000Z","https://www.tiktok.com/@berrycake0.0/video/7553634255725661496"
